
 num     #instances         #bytes  class name
5016:             1             16  sun.nio.ch.WindowsSelectorProvider
5017:             1             16  sun.nio.cs.CharsetMapping$2
5018:             1             16  sun.nio.cs.CharsetMapping$3
5019:             1             16  sun.nio.cs.CharsetMapping$4
5020:             1             16  sun.nio.fs.WindowsFileSystemProvider
5021:             1             16  sun.reflect.GeneratedConstructorAccessor1
5022:             1             16  sun.reflect.GeneratedConstructorAccessor10
5023:             1             16  sun.reflect.GeneratedConstructorAccessor11
5024:             1             16  sun.reflect.GeneratedConstructorAccessor12
5025:             1             16  sun.reflect.GeneratedConstructorAccessor13
5026:             1             16  sun.reflect.GeneratedConstructorAccessor14
5027:             1             16  sun.reflect.GeneratedConstructorAccessor15
5028:             1             16  sun.reflect.GeneratedConstructorAccessor16
5029:             1             16  sun.reflect.GeneratedConstructorAccessor17
5030:             1             16  sun.reflect.GeneratedConstructorAccessor18
5031:             1             16  sun.reflect.GeneratedConstructorAccessor19
5032:             1             16  sun.reflect.GeneratedConstructorAccessor2
5033:             1             16  sun.reflect.GeneratedConstructorAccessor20
5034:             1             16  sun.reflect.GeneratedConstructorAccessor21
5035:             1             16  sun.reflect.GeneratedConstructorAccessor22
5036:             1             16  sun.reflect.GeneratedConstructorAccessor23
5037:             1             16  sun.reflect.GeneratedConstructorAccessor24
5038:             1             16  sun.reflect.GeneratedConstructorAccessor25
5039:             1             16  sun.reflect.GeneratedConstructorAccessor26
5040:             1             16  sun.reflect.GeneratedConstructorAccessor27
5041:             1             16  sun.reflect.GeneratedConstructorAccessor28
5042:             1             16  sun.reflect.GeneratedConstructorAccessor29
5043:             1             16  sun.reflect.GeneratedConstructorAccessor3
5044:             1             16  sun.reflect.GeneratedConstructorAccessor30
5045:             1             16  sun.reflect.GeneratedConstructorAccessor31
5046:             1             16  sun.reflect.GeneratedConstructorAccessor32
5047:             1             16  sun.reflect.GeneratedConstructorAccessor33
5048:             1             16  sun.reflect.GeneratedConstructorAccessor34
5049:             1             16  sun.reflect.GeneratedConstructorAccessor35
5050:             1             16  sun.reflect.GeneratedConstructorAccessor36
5051:             1             16  sun.reflect.GeneratedConstructorAccessor37
5052:             1             16  sun.reflect.GeneratedConstructorAccessor38
5053:             1             16  sun.reflect.GeneratedConstructorAccessor39
5054:             1             16  sun.reflect.GeneratedConstructorAccessor4
5055:             1             16  sun.reflect.GeneratedConstructorAccessor40
5056:             1             16  sun.reflect.GeneratedConstructorAccessor41
5057:             1             16  sun.reflect.GeneratedConstructorAccessor42
5058:             1             16  sun.reflect.GeneratedConstructorAccessor43
5059:             1             16  sun.reflect.GeneratedConstructorAccessor44
5060:             1             16  sun.reflect.GeneratedConstructorAccessor45
5061:             1             16  sun.reflect.GeneratedConstructorAccessor46
5062:             1             16  sun.reflect.GeneratedConstructorAccessor47
5063:             1             16  sun.reflect.GeneratedConstructorAccessor48
5064:             1             16  sun.reflect.GeneratedConstructorAccessor49
5065:             1             16  sun.reflect.GeneratedConstructorAccessor5
5066:             1             16  sun.reflect.GeneratedConstructorAccessor50
5067:             1             16  sun.reflect.GeneratedConstructorAccessor51
5068:             1             16  sun.reflect.GeneratedConstructorAccessor52
5069:             1             16  sun.reflect.GeneratedConstructorAccessor53
5070:             1             16  sun.reflect.GeneratedConstructorAccessor54
5071:             1             16  sun.reflect.GeneratedConstructorAccessor55
5072:             1             16  sun.reflect.GeneratedConstructorAccessor56
5073:             1             16  sun.reflect.GeneratedConstructorAccessor57
5074:             1             16  sun.reflect.GeneratedConstructorAccessor58
5075:             1             16  sun.reflect.GeneratedConstructorAccessor59
5076:             1             16  sun.reflect.GeneratedConstructorAccessor6
5077:             1             16  sun.reflect.GeneratedConstructorAccessor60
5078:             1             16  sun.reflect.GeneratedConstructorAccessor61
5079:             1             16  sun.reflect.GeneratedConstructorAccessor62
5080:             1             16  sun.reflect.GeneratedConstructorAccessor63
5081:             1             16  sun.reflect.GeneratedConstructorAccessor64
5082:             1             16  sun.reflect.GeneratedConstructorAccessor65
5083:             1             16  sun.reflect.GeneratedConstructorAccessor7
5084:             1             16  sun.reflect.GeneratedConstructorAccessor8
5085:             1             16  sun.reflect.GeneratedConstructorAccessor9
5086:             1             16  sun.reflect.GeneratedMethodAccessor1
5087:             1             16  sun.reflect.GeneratedMethodAccessor10
5088:             1             16  sun.reflect.GeneratedMethodAccessor11
5089:             1             16  sun.reflect.GeneratedMethodAccessor12
5090:             1             16  sun.reflect.GeneratedMethodAccessor13
5091:             1             16  sun.reflect.GeneratedMethodAccessor14
5092:             1             16  sun.reflect.GeneratedMethodAccessor15
5093:             1             16  sun.reflect.GeneratedMethodAccessor16
5094:             1             16  sun.reflect.GeneratedMethodAccessor17
5095:             1             16  sun.reflect.GeneratedMethodAccessor18
5096:             1             16  sun.reflect.GeneratedMethodAccessor19
5097:             1             16  sun.reflect.GeneratedMethodAccessor2
5098:             1             16  sun.reflect.GeneratedMethodAccessor20
5099:             1             16  sun.reflect.GeneratedMethodAccessor21
5100:             1             16  sun.reflect.GeneratedMethodAccessor22
5101:             1             16  sun.reflect.GeneratedMethodAccessor23
5102:             1             16  sun.reflect.GeneratedMethodAccessor24
5103:             1             16  sun.reflect.GeneratedMethodAccessor25
5104:             1             16  sun.reflect.GeneratedMethodAccessor26
5105:             1             16  sun.reflect.GeneratedMethodAccessor27
5106:             1             16  sun.reflect.GeneratedMethodAccessor28
5107:             1             16  sun.reflect.GeneratedMethodAccessor29
5108:             1             16  sun.reflect.GeneratedMethodAccessor3
5109:             1             16  sun.reflect.GeneratedMethodAccessor30
5110:             1             16  sun.reflect.GeneratedMethodAccessor31
5111:             1             16  sun.reflect.GeneratedMethodAccessor32
5112:             1             16  sun.reflect.GeneratedMethodAccessor33
5113:             1             16  sun.reflect.GeneratedMethodAccessor34
5114:             1             16  sun.reflect.GeneratedMethodAccessor35
5115:             1             16  sun.reflect.GeneratedMethodAccessor36
5116:             1             16  sun.reflect.GeneratedMethodAccessor37
5117:             1             16  sun.reflect.GeneratedMethodAccessor38
5118:             1             16  sun.reflect.GeneratedMethodAccessor39
